date,no_negative,novelty,transience,resonance,nsigma,tsigma,rsigma
2019-01-17,"[0.4773567252048754, 0.5226432747951246]",6.248352782887968e-05,8.785478280535452e-05,-2.537125497647484e-05,3.567290130934736e-05,7.865912697297901e-05,5.716601414116319e-05
2019-01-18,"[0.4867888707898827, 0.5132111292101174]",0.00014167996426816694,0.00019305238665264383,-5.137242238447689e-05,9.664706529348615e-05,0.00017742167995657014,0.00013703437262502815
2019-01-19,"[0.48379814490495954, 0.5162018550950405]",7.775893818445558e-05,0.00017377024219411737,-9.601130400966179e-05,9.235089385235258e-05,0.0001230592252023013,0.00010770505952732693
2019-01-20,"[0.4574875820621591, 0.542512417937841]",0.0003254299215958029,0.00011385160993671126,0.00021157831165909163,9.615048511207932e-05,3.844521601286099e-05,6.729785056247016e-05
2019-01-21,"[0.46983477470171064, 0.5301652252982894]",0.00010611100965508592,2.545864558500264e-05,8.065236407008328e-05,2.8137319405964167e-05,2.373826439812502e-05,2.5937791902044593e-05
2019-01-22,"[0.47146168915409614, 0.5285383108459037]",5.857105150697077e-05,8.756054866345731e-05,-2.898949715648654e-05,4.145153496138587e-05,8.904244204189628e-05,6.524698850164107e-05
2019-01-23,"[0.47571016637354857, 0.5242898336264514]",6.438219473846282e-05,0.00010715028827886896,-4.276809354040614e-05,7.248820353063127e-05,6.961738021614856e-05,7.105279187338991e-05
2019-01-24,"[0.480567270842729, 0.519432729157271]",3.703558845721865e-05,0.0005652070818045468,-0.0005281714933473282,1.9016037679003234e-05,0.0006844742934671516,0.0003517451655730774
2019-01-25,"[0.4920423616438344, 0.5079576383561656]",0.00013716147165668906,0.0003306385904075887,-0.00019347711875089966,5.9737419993795094e-05,0.0004476556872966788,0.00025369655364523695
2019-01-26,"[0.49446918586431204, 0.505530814135688]",9.191922240070216e-05,0.0003281688608182793,-0.0002362496384175771,7.077782697425084e-05,0.00037840017516418674,0.0002245890010692188
2019-01-27,"[0.535917712504837, 0.4640822874951629]",0.001118884948128563,0.0013931302308129213,-0.00027424528268435834,0.0002958851750327699,0.0005222258787907754,0.00040905552691177264
2019-01-28,"[0.4991671839050152, 0.5008328160949848]",0.00023756866165115095,0.0003152092042418376,-7.764054259068662e-05,0.0003102754269535245,9.94114594510613e-05,0.00020484344320229292
2019-01-29,"[0.47941214420063316, 0.5205878557993667]",0.0006354462502422433,5.509239925175572e-05,0.0005803538509904875,0.0006812115358343297,3.683102533342265e-05,0.0003590212805838762
2019-01-30,"[0.47420820735449476, 0.5257917926455052]",0.0007435787401490144,0.0001004885203968217,0.0006430902197521927,0.0008305267580856169,7.374957414077263e-05,0.00045213816611319475
2019-01-31,"[0.469564056193, 0.5304359438069999]",0.0001660346406291537,0.0002607670358924736,-9.473239526331989e-05,0.0001933960658714505,6.083899482463377e-05,0.00012711753034804214
2019-02-01,"[0.4937655383009467, 0.5062344616990533]",0.00019593997754334085,3.4944666679283315e-05,0.00016099531086405754,7.771008656634582e-05,3.901464587835173e-05,5.8362366222348774e-05
2019-02-02,"[0.488283091098079, 0.5117169089019209]",9.658363306501865e-05,0.00010850670777157489,-1.1923074706556236e-05,6.554568403076856e-05,0.00011746268005353179,9.150418204215018e-05
2019-02-03,"[0.4945865638566241, 0.5054134361433759]",0.00011123622329365745,0.0003043185273997456,-0.00019308230410608815,0.00014324339229718157,0.00014688685827034563,0.0001450651252837636
2019-02-04,"[0.4803938542002573, 0.5196061457997427]",7.379909336288294e-05,7.023676156677097e-05,3.5623317961119654e-06,3.0508835557345356e-05,4.818907497832289e-05,3.9348955267834124e-05
2019-02-05,"[0.4648792924187779, 0.535120707581222]",0.0002790887917423775,9.021711037872204e-05,0.00018887168136365545,0.00013122484799030993,7.788595955775266e-05,0.00010455540377403129
2019-02-06,"[0.4674005685726409, 0.5325994314273591]",0.00015265291696642464,6.443996857579253e-05,8.821294839063212e-05,0.00015732670520342618,6.07374786357459e-05,0.00010903209191958603
2019-02-07,"[0.4771265861448806, 0.5228734138551194]",4.268158386965383e-05,2.555338060754135e-05,1.712820326211248e-05,2.8737008951307153e-05,2.0084592613718832e-05,2.441080078251299e-05
2019-02-08,"[0.4844598670205452, 0.5155401329794548]",0.00012166287361492262,0.00019359793335396478,-7.193505973904216e-05,6.960861251904215e-05,0.0001525497269378323,0.00011107916972843724
2019-02-09,"[0.46719870300154087, 0.5328012969984591]",6.626209885710285e-05,6.365146766035654e-05,2.610631196746309e-06,6.210588530057405e-05,1.9280991818864046e-05,4.069343855971905e-05
2019-02-10,"[0.4763577813974208, 0.5236422186025792]",2.508263651974806e-05,0.00015421258219553154,-0.00012912994567578347,1.7925132755496746e-05,0.00010625117206291351,6.208815240920514e-05
2019-02-11,"[0.4562769888755417, 0.5437230111244582]",0.0002203791226158268,0.00015316088829886736,6.721823431695944e-05,0.0001388049163637358,0.00011553484612570162,0.00012716988124471872
2019-02-12,"[0.4539077264226034, 0.5460922735773966]",0.00011498872924254229,0.00027039674960366793,-0.00015540802036112565,0.00010388947316501777,5.2771084216515286e-05,7.833027869076653e-05
2019-02-13,"[0.4800501642397623, 0.5199498357602376]",0.00021127993059568927,1.279765521338638e-05,0.0001984822753823029,0.00014659393224191895,3.834767488099741e-06,7.521434986500935e-05
2019-02-14,"[0.47482761410457863, 0.5251723858954213]",0.00013550443399945153,2.0729759027419883e-05,0.00011477467497203165,8.826943461344378e-05,2.858106384247977e-05,5.842524922796177e-05
2019-02-15,"[0.4761226157186184, 0.5238773842813815]",8.551791640622274e-05,1.989639507073382e-05,6.562152133548893e-05,0.00011491635297835302,1.99162162580439e-05,6.741628461819845e-05
2019-02-16,"[0.48587769387750773, 0.5141223061224923]",4.193267473033283e-05,0.00013599486440039077,-9.406218967005793e-05,1.847121065262549e-05,7.324916887521602e-05,4.5860189763920755e-05
2019-02-17,"[0.47419449873884645, 0.5258055012611536]",2.3474475866027544e-05,2.233387626152796e-05,1.1405996044995855e-06,3.174545656350537e-05,2.0719975253958397e-05,2.6232715908731882e-05
2019-02-18,"[0.47161759606103254, 0.5283824039389675]",3.845604127698918e-05,2.5383958127045463e-05,1.3072083149943714e-05,4.492229221449305e-05,1.7236273730567353e-05,3.10792829725302e-05
2019-02-19,"[0.4640993155430782, 0.5359006844569217]",0.00010576488378604791,0.00012748566457791832,-2.172078079187041e-05,9.379848901844077e-05,8.729896885003375e-05,9.054872893423726e-05
2019-02-20,"[0.4691986103575037, 0.5308013896424963]",9.505072917344871e-06,0.0002283845653908483,-0.00021887949247350344,4.65024014117647e-06,0.00018296707007064977,9.380865510591313e-05
2019-02-21,"[0.48107645575044056, 0.5189235442495594]",8.670244020585396e-05,6.590339681303119e-05,2.079904339282277e-05,4.2249260007101707e-05,8.445015383340289e-05,6.33497069202523e-05
2019-02-22,"[0.4852771848147825, 0.5147228151852175]",0.00012107057353699173,8.840840159844131e-05,3.266217193855043e-05,8.838904412368327e-05,6.35731489008976e-05,7.598109651229043e-05
2019-02-23,"[0.5003232682073389, 0.4996767317926611]",0.0002611389061179654,0.0003139095503195072,-5.2770644201541826e-05,0.00016093660709742458,0.00016031068209988223,0.0001606236445986534
2019-02-24,"[0.48375122998056636, 0.5162487700194336]",4.7368129108571596e-05,7.825033869427493e-05,-3.088220958570333e-05,6.363963816428007e-05,4.131988132714265e-05,5.2479759745711354e-05
2019-02-25,"[0.4679277287382457, 0.5320722712617543]",0.0002672289925890441,0.00011214411691728987,0.00015508487567175423,0.00018281745750934234,0.0001291609263447469,0.0001559891919270446
2019-02-26,"[0.47670798620157095, 0.523292013798429]",0.00011417404379591685,0.00010242316260498554,1.1750881190931314e-05,0.00011669594734574617,6.345383538088615e-05,9.007489136331616e-05
2019-02-27,"[0.4707711336670006, 0.5292288663329994]",3.538270886262575e-05,0.00019322020331052686,-0.0001578374944479011,3.511612849617466e-05,0.000102938844012054,6.902748625411433e-05
2019-02-28,"[0.49214392140992885, 0.5078560785900711]",0.0002138979180317858,5.715731764900731e-05,0.00015674060038277848,7.198889039797339e-05,4.136662217902599e-05,5.667775628849969e-05
2019-03-01,"[0.49515783692812243, 0.5048421630718776]",0.0001575388408311095,0.00010395500089862613,5.3583839932483366e-05,0.00012003557827357112,3.2800721138056054e-05,7.641814970581358e-05
2019-03-02,"[0.48107407201045493, 0.518925927989545]",7.125038928569554e-05,0.00012411964613856023,-5.2869256852864686e-05,2.006400936847576e-05,0.00014478098793188496,8.242249865018036e-05
2019-03-03,"[0.5066772958321961, 0.49332270416780394]",0.00016660385865986584,0.0005289592173251242,-0.0003623553586652584,0.00011513771456287636,8.46374531267558e-05,9.988758384481608e-05
2019-03-04,"[0.4780600763434997, 0.5219399236565002]",0.000186817496240204,1.1724792648998297e-05,0.0001750927035912057,0.0001678369124627775,6.4372085301419655e-06,8.713706049645973e-05
2019-03-05,"[0.4721439334953712, 0.5278560665046287]",0.00021805622769036675,0.00031456560339858267,-9.650937570821592e-05,0.00026787181920781826,0.00042083692110140723,0.00034435437015461275
2019-03-06,"[0.47261179847491974, 0.5273882015250803]",0.00019852617877142724,0.00031500106486415905,-0.0001164748860927318,0.00027022761787945577,0.0004062581802867974,0.0003382428990831266
2019-03-07,"[0.4804042202438289, 0.5195957797561712]",2.2458069869640395e-05,0.0002187922706592349,-0.0001963342007895945,1.4018640425991754e-05,0.0002645280028969626,0.0001392733216614772
2019-03-08,"[0.5147810573632485, 0.4852189426367515]",0.0007966451927073816,0.0005610922159670495,0.00023555297674033215,0.0001456294694575386,0.00022362800915369882,0.00018462873930561873
2019-03-09,"[0.4796813232275665, 0.5203186767724334]",0.00021381637978608987,3.3959503935848635e-05,0.00017985687585024123,0.0002846664377016465,2.807855545878165e-05,0.00015637249658021407
2019-03-10,"[0.4918103425631411, 0.5081896574368588]",0.000134193743818594,0.00014089443616105107,-6.700692342457074e-06,9.175488176526173e-05,1.6551234158633446e-05,5.415305796194759e-05
2019-03-11,"[0.4747068753107243, 0.5252931246892756]",0.00032070267463444804,1.4351128067082811e-05,0.0003063515465673652,0.0003455891489925154,1.9101879407470912e-05,0.00018234551419999318
2019-03-12,"[0.4740549800729816, 0.5259450199270184]",5.796453745270285e-05,2.488063322747442e-05,3.3083904225228433e-05,7.08959661767691e-05,1.8245586051317978e-05,4.457077611404354e-05
2019-03-13,"[0.47642822007295527, 0.5235717799270448]",4.091237487946145e-05,1.5600098093279972e-05,2.5312276786181476e-05,5.48152567781062e-05,8.201973202170659e-06,3.150861499013843e-05
2019-03-14,"[0.48379351216982597, 0.516206487830174]",3.867564734292285e-05,1.6974103433229904e-05,2.1701543909692945e-05,8.51627822007601e-06,1.78628922387727e-05,1.3189585229424355e-05
2019-03-15,"[0.4810213147725933, 0.5189786852274066]",1.2909637998019364e-05,9.207025555002528e-05,-7.916061755200592e-05,8.51812373638864e-06,8.474699248102109e-05,4.6632558108704864e-05
2019-03-16,"[0.4806824327603887, 0.5193175672396113]",4.65630069223538e-06,0.00010616475481035111,-0.00010150845411811573,3.680081784104907e-06,6.598159213374089e-05,3.48308369589229e-05
2019-03-17,"[0.4929811231980601, 0.5070188768019398]",6.316045498806549e-05,0.00036394345847391073,-0.00030078300348584524,1.489546278645212e-05,0.0001162308245155322,6.556314365099217e-05
2019-03-18,"[0.46082830701744565, 0.5391716929825543]",0.0003068216192016777,8.882868230816324e-05,0.00021799293689351445,0.00014942023123215678,7.487844655843224e-05,0.0001121493388952945
2019-03-19,"[0.47120370887928953, 0.5287962911207104]",0.00011218487982599893,2.5750140644964302e-05,8.643473918103462e-05,8.865373718602793e-05,1.3923778123929457e-05,5.1288757654978694e-05
2019-03-20,"[0.46706945698513025, 0.5329305430148698]",0.00012147946954652463,7.353121970548523e-05,4.79482498410394e-05,0.00015195454023519148,1.1348542160304548e-05,8.165154119774802e-05
2019-03-21,"[0.48043213419560604, 0.519567865804394]",0.00010834842178969317,2.6785355020061724e-06,0.00010566988628768699,6.27263558225913e-05,1.148083917589077e-06,3.193721987009019e-05
2019-03-22,"[0.4784041396040469, 0.5215958603959531]",3.0826556234209665e-05,9.817476490292965e-05,-6.734820866871998e-05,2.5691399260483377e-05,0.0001385415110382981,8.211645514939074e-05
2019-03-23,"[0.4785963787735774, 0.5214036212264226]",2.2779838677605523e-05,0.0001085147821050141,-8.573494342740859e-05,3.101647626246354e-05,0.00013494663402913035,8.298155514579694e-05
2019-03-24,"[0.47750628107598064, 0.5224937189240194]",1.7623547625707978e-06,0.00010250283136648866,-0.00010074047660391786,1.7875399204915766e-06,0.00012117753088364417,6.148253540206787e-05
2019-03-25,"[0.45420756439601734, 0.5457924356039827]",0.00028853340815394955,0.0005957395821034392,-0.00030720617394948966,1.1349782851205305e-05,0.0003193031558635649,0.0001653264693573851
2019-03-26,"[0.48582538807310527, 0.5141746119268947]",0.0001875152867254522,4.467607506611815e-05,0.00014283921165933404,0.00022221211765034038,3.713622252041317e-05,0.00012967417008537678
2019-03-27,"[0.47696677026417694, 0.5230332297358231]",9.98949036072505e-05,9.828869410242655e-05,1.6062095048239417e-06,0.00011450638220022328,0.00010908020955951832,0.0001117932958798708
2019-03-28,"[0.49943330447106543, 0.5005666955289346]",0.0004567950278131161,0.00028311343852545937,0.00017368158928765672,0.00040721908153550177,0.00021989544119460885,0.0003135572613650553
2019-03-29,"[0.48376475247039635, 0.5162352475296037]",4.935289264944273e-05,0.0002485554103006974,-0.00019920251765125467,5.263298221707186e-05,0.0002376125894458669,0.00014512278583146937
2019-03-30,"[0.4831568873973754, 0.5168431126026247]",5.062708726414351e-05,0.00036162913898506237,-0.00031100205172091884,5.841529404266496e-05,0.00015648460849705952,0.00010744995126986225
2019-03-31,"[0.4649899598046211, 0.5350100401953788]",0.0003120785675195193,0.0001094506769624373,0.000202627890557082,0.00019943110380990346,5.514798775837959e-05,0.00012728954578414153
2019-04-01,"[0.4501146574201009, 0.5498853425798991]",0.00040954771455641806,0.0003992760056760688,1.0271708880349288e-05,0.00021095383672443821,0.00027074340211781305,0.00024084861942112563
2019-04-02,"[0.4559702907649789, 0.5440297092350211]",0.0001430689828149723,0.000362729947286806,-0.00021966096447183372,0.00016144363306680844,6.250654383023658e-05,0.00011197508844852251
2019-04-03,"[0.4837249822879578, 0.5162750177120421]",0.00037667033635311226,8.221537096069756e-06,0.0003684487992570425,0.0001599617370975057,5.664171119071037e-06,8.281295410828837e-05
2019-04-04,"[0.485054832638197, 0.5149451673618031]",0.0003461630726684728,3.848227961910686e-05,0.00030768079304936593,0.00025600386099933214,2.739817492707093e-05,0.00014170101796320153
2019-04-05,"[0.4794606520780278, 0.5205393479219722]",0.00010061716687400177,5.781720939061226e-05,4.279995748338951e-05,0.00012480657092455263,7.388298382534721e-05,9.934477737494991e-05
2019-04-06,"[0.4783113602209096, 0.5216886397790904]",1.27014762902774e-05,8.045825240028989e-05,-6.775677611001249e-05,9.132108375102886e-06,7.356518439368339e-05,4.134864638439314e-05
2019-04-07,"[0.49746338998762213, 0.5025366100123779]",0.00014089171236068466,0.00039002189083792003,-0.00024913017847723535,4.6005178403255043e-05,0.00024173926950580738,0.0001438722239545312
2019-04-08,"[0.484071814890498, 0.5159281851095021]",3.8987012834899035e-05,0.00016829777866912872,-0.00012931076583422968,3.594249999174763e-05,7.683468737975246e-05,5.6388593685750046e-05
2019-04-09,"[0.46924199907478864, 0.5307580009252113]",0.00018338842681429605,1.7061252999406355e-05,0.0001663271738148897,0.00015484265562591188,1.5573958712239226e-05,8.520830716907555e-05
2019-04-10,"[0.46057732652865885, 0.5394226734713411]",0.0003320802463477282,5.8796736494863784e-05,0.0002732835098528644,0.00026576315285237005,2.6816968090191245e-05,0.00014629006047128064
2019-04-11,"[0.4687387924658177, 0.5312612075341824]",5.047242738853165e-05,6.598917964485352e-06,4.38735094240463e-05,4.952795237988896e-05,6.717634563063256e-06,2.8122793471476108e-05
2019-04-12,"[0.4743975184542533, 0.5256024815457466]",4.1767398144780154e-05,6.203130872187656e-05,-2.0263910577096403e-05,3.8299045211879014e-05,7.756457849596346e-05,5.793181185392123e-05
2019-04-13,"[0.4702504511316906, 0.5297495488683095]",1.892757109287371e-05,5.407498906003494e-05,-3.514741796716123e-05,2.0090872156223997e-05,4.2202618868392026e-05,3.114674551230801e-05
2019-04-14,"[0.47100943944684004, 0.5289905605531598]",2.877683606207482e-06,0.0001380321165019347,-0.00013515443289572723,2.241593915702998e-06,6.950528955996869e-05,3.5873441737835845e-05
2019-04-15,"[0.45591142997578044, 0.5440885700242195]",0.00012989134195181846,5.7463538182035865e-05,7.24278037697826e-05,2.992412629931382e-05,6.248683320399024e-05,4.620547975165203e-05
2019-04-16,"[0.45945467257748857, 0.5405453274225115]",4.398991780014429e-05,8.447825849942408e-05,-4.048834069927979e-05,2.686083559495457e-05,2.6045804236646218e-05,2.6453319915800393e-05
2019-04-17,"[0.44951820964813993, 0.55048179035186]",0.00010094131655103279,0.000414113529446982,-0.0003131722128959492,9.3730425633497e-05,0.00017082180101791347,0.00013227611332570523
2019-04-18,"[0.4729233699663443, 0.5270766300336556]",0.0001707178248203683,3.8309574754442053e-05,0.00013240825006592626,7.739730139233553e-05,3.2749624021211746e-05,5.507346270677364e-05
2019-04-19,"[0.474423716845415, 0.5255762831545849]",0.00014188032419809894,6.07974006349581e-05,8.108292356314085e-05,0.00012859004670185168,3.094982959768283e-05,7.976993814976725e-05
2019-04-20,"[0.48562575745824876, 0.5143742425417512]",0.0002661457577666994,0.00019735869617150482,6.878706159519458e-05,0.0002749013059914249,0.00026896822698530747,0.0002719347664883662
2019-04-21,"[0.4810367448402913, 0.5189632551597088]",2.181155696454615e-05,0.00015466023974438302,-0.00013284868277983687,9.162348292093005e-06,0.0001964740342007432,0.0001028181912464181
2019-04-22,"[0.4883879428177443, 0.5116120571822558]",4.2833675264734545e-05,0.00025636541793779666,-0.0002135317426730621,3.989590217072689e-05,0.0002979120587314498,0.00016890398045108832
2019-04-23,"[0.4517042060951142, 0.5482957939048859]",0.0005617869170120232,0.0006687119117541737,-0.00010692499474215052,9.992651188858697e-05,0.00041871809904078946,0.0002593223054646882
2019-04-24,"[0.4841066326449197, 0.5158933673550802]",0.00018037144948954633,0.00021722463545736695,-3.685318596782062e-05,0.0002452690454178987,0.00016712816541840738,0.00020619860541815305
2019-04-25,"[0.5013869584017517, 0.4986130415982484]",0.0004904222652890915,0.00015683616866725514,0.0003335860966218364,0.0005288734474484386,0.00016477554960411665,0.0003468244985262776
2019-04-26,"[0.4736185788933839, 0.526381421106616]",0.00022747255196751363,0.00044682776450102836,-0.00021935521253351473,0.0001353843475223408,0.00031517762174531613,0.00022528098463382848
2019-04-27,"[0.5140119106714238, 0.4859880893285761]",0.0004477014949852128,0.0009502686557913918,-0.0005025671608061789,0.0003006513445205814,0.0006522970816931537,0.00047647421310686755
2019-04-28,"[0.5045366838337919, 0.4954633161662081]",0.0001760452821145944,0.00066128482274358,-0.00048523954062898564,0.0002143258903308129,0.0004167050191912528,0.00031551545476103286
2019-04-29,"[0.4640397772567388, 0.5359602227432613]",0.0007056076022929322,0.00013452231791329507,0.0005710852843796372,0.0004981302345845859,0.00016449196285921942,0.00033131109872190265
2019-04-30,"[0.45825953685444015, 0.5417404631455598]",0.0008818778450241975,0.0003104164975105063,0.0005714613475136912,0.0006427578651940002,0.00019123900351798086,0.00041699843435599054
2019-05-01,"[0.4911085656234423, 0.5088914343765576]",0.00033277321194881095,0.00018650558721720295,0.000146267624731608,0.00018565755719416121,0.00011762735728907427,0.00015164245724161773
2019-05-02,"[0.4702898397832606, 0.5297101602167394]",0.00010313415277289166,3.270778580905464e-05,7.042636696383702e-05,8.341813550919308e-05,3.797605382082422e-05,6.069709466500865e-05
2019-05-03,"[0.4834144016422373, 0.5165855983577626]",0.00014447727309954898,0.00010815142804408663,3.632584505546235e-05,0.00012451404439675488,3.8621581288663724e-05,8.156781284270929e-05
2019-05-04,"[0.46611884228379047, 0.5338811577162096]",0.00015717997219332844,0.00012759883545269423,2.958113674063421e-05,0.00012425914961338168,0.00016360088930376105,0.00014393001945857138
2019-05-05,"[0.4727656708418565, 0.5272343291581435]",2.73519635822794e-05,0.000203905429758942,-0.0001765534661766626,2.2239984332588297e-05,0.00015810955596389035,9.017477014823932e-05
2019-05-06,"[0.46809074043703736, 0.5319092595629626]",4.3535750216456126e-05,0.0003069324065171324,-0.0002633966563006763,5.256302174045729e-05,0.0001917119826440047,0.000122137502192231
2019-05-07,"[0.49287793764557286, 0.5071220623544271]",0.0002896260480337919,0.00010476532686237905,0.00018486072117141286,6.502340049207444e-05,6.977232871251377e-05,6.73978646022941e-05
2019-05-08,"[0.5009762523559409, 0.49902374764405916]",0.0003241277905886562,0.00021543323304704836,0.00010869455754160783,0.00021412812373420152,0.00014695494348370707,0.0001805415336089543
2019-05-09,"[0.48005360811952197, 0.5199463918804782]",0.00012433912116753486,5.451194420624162e-05,6.982717696129323e-05,6.705480718101876e-05,2.2712415559510572e-05,4.4883611370264666e-05
2019-05-10,"[0.47292987565658867, 0.5270701243434113]",0.00020608612052958552,0.00011897000439044433,8.711611613914119e-05,0.0001503912466152244,8.48773926914471e-05,0.00011763431965333576
2019-05-11,"[0.4927658578099537, 0.5072341421900464]",0.00010384914398725662,0.00011156720856320402,-7.718064575947396e-06,6.860822322725872e-05,7.752463465417103e-05,7.306642894071486e-05
2019-05-12,"[0.49074876155841624, 0.5092512384415838]",7.275082414466684e-05,0.00011082875221243733,-3.8077928067770496e-05,6.500195290481836e-05,2.9497738118733112e-05,4.724984551177574e-05
2019-05-13,"[0.4743118617882539, 0.5256881382117461]",0.00010222805114378353,3.6742108360511606e-06,9.855384030773236e-05,7.30376848987782e-05,5.119930751713898e-06,3.907880782524605e-05
2019-05-14,"[0.47476488740591666, 0.5252351125940833]",9.673328191486596e-05,0.00011386863136494709,-1.7135349450081127e-05,6.974790883651709e-05,0.00015474064306733219,0.00011224427595192465
2019-05-15,"[0.4789789407772373, 0.5210210592227629]",2.971411203386452e-05,9.905987327807717e-05,-6.934576124421265e-05,2.80243902658551e-05,9.618654061205744e-05,6.210546543895627e-05
2019-05-16,"[0.4744125599775658, 0.5255874400224343]",3.5053210173653605e-06,0.0004262721306026393,-0.00042276680958527397,4.909731553546075e-06,0.00029720442694900357,0.00015105707925127483
2019-05-17,"[0.5005488283742644, 0.4994511716257356]",0.0003023989001099553,0.00020732285006425447,9.507605004570086e-05,4.9394048488297363e-05,0.00017568806841119353,0.00011254105844974544
2019-05-18,"[0.4893645308993137, 0.5106354691006862]",7.61563384586368e-05,0.00022025058161235315,-0.00014409424315371634,2.553765998144718e-05,7.798940243272294e-05,5.176353120708506e-05
2019-05-19,"[0.5150268433861401, 0.48497315661386]",0.0004197447501713425,0.0008838365450054413,-0.0004640917948340988,0.00030090994748150485,0.00011346619708078558,0.00020718807228114523
2019-05-20,"[0.47041152063223396, 0.529588479367766]",0.0005434322528694016,8.380672430976617e-05,0.0004596255285596354,0.00033896131257453785,0.00010319699370993069,0.00022107915314223427
2019-05-21,"[0.47196983906491, 0.5280301609350899]",0.0003600455273751907,0.00016503436391689498,0.0001950111634582957,0.0004058432639890622,0.00011411744269060635,0.00025998035333983427
2019-05-22,"[0.4768671011063468, 0.5231328988936531]",0.0002537420929804915,0.0002710851942724383,-1.7343101291946795e-05,0.00033558809559363766,0.0001787700892012464,0.00025717909239744203
2019-05-23,"[0.49181066094151604, 0.5081893390584838]",0.00017939198629823185,6.0347224764607625e-05,0.00011904476153362423,4.9591481580907666e-05,6.370212554294604e-05,5.664680356192685e-05
2019-05-24,"[0.4958719819287055, 0.5041280180712945]",0.00015832190822202973,7.248008140767026e-05,8.584182681435947e-05,0.00011448571745794593,5.111215964803731e-05,8.279893855299162e-05
2019-05-25,"[0.5091333767424484, 0.49086662325755165]",0.00025291058037402327,0.00014096159112811715,0.00011194898924590612,0.0001910800065593214,0.00015883883055340517,0.0001749594185563633
2019-05-26,"[0.4985552991725551, 0.5014447008274447]",2.743326067700645e-05,0.00010561962827898954,-7.818636760198309e-05,2.1627934190749814e-05,2.056784642511776e-05,2.1097890307933786e-05
2019-05-27,"[0.5117395826299924, 0.4882604173700076]",7.207499703601186e-05,0.00028623077027782503,-0.0002141557732418132,5.110294613449021e-05,0.00016507251262716695,0.00010808772938082859
2019-05-28,"[0.48217179767776147, 0.5178282023222385]",0.0003116690860596426,8.561066439920684e-05,0.00022605842166043574,0.00012899852100044246,7.232398572079014e-05,0.0001006612533606163
2019-05-29,"[0.48472495274323124, 0.5152750472567689]",0.00015462533084717271,0.0001308830764592935,2.3742254387879215e-05,0.0001534279524886435,6.767824439259397e-05,0.00011055309844061873
2019-05-30,"[0.5011065255730858, 0.4988934744269141]",0.00012335836404610439,1.0803507253579313e-05,0.00011255485679252508,5.0709344634633127e-05,9.106529180951873e-06,2.99079369077925e-05
2019-05-31,"[0.49435404140454703, 0.5056459585954529]",4.780854695880495e-05,3.416899886134224e-05,1.363954809746271e-05,2.1027655934767558e-05,1.8958410702379146e-05,1.9993033318573354e-05
2019-06-01,"[0.5053172620285042, 0.4946827379714957]",9.367349290837926e-05,9.423992857297077e-05,-5.664356645915144e-07,8.628354480817606e-05,6.267030953338965e-05,7.447692717078285e-05
2019-06-02,"[0.499884794211587, 0.500115205788413]",1.0265946281250358e-05,7.043346284343396e-05,-6.01675165621836e-05,6.734990008073579e-06,2.3154174691738128e-05,1.4944582349905855e-05
2019-06-03,"[0.48699132411199514, 0.5130086758880048]",9.273041077310707e-05,0.00035909525617595917,-0.0002663648454028521,5.789029361700019e-05,0.00029131768837739564,0.0001746039909971979
2019-06-04,"[0.49117374368787575, 0.5088262563121243]",4.890645027278018e-05,0.00034619021359713647,-0.00029728376332435627,3.8059931861225705e-05,0.0001598379602920536,9.894894607663965e-05
2019-06-05,"[0.5133160881075267, 0.48668391189247334]",0.0002273072051811057,0.00021006312219996382,1.724408298114187e-05,0.00010540082639378533,0.00024997473542975277,0.00017768778091176905
2019-06-06,"[0.5249839865114792, 0.4750160134885209]",0.0004539982364612175,0.0006136811250294847,-0.00015968288856826722,0.00027962447075611163,0.0003934875453657331,0.0003365560080609224
2019-06-07,"[0.5122241779880238, 0.48777582201197617]",0.00010123242792893282,0.000339524549906765,-0.00023829212197783216,9.128614723671484e-05,0.0001479088026019176,0.00011959747491931622
2019-06-08,"[0.479811170420445, 0.5201888295795549]",0.0007025035722961915,8.262531070894774e-05,0.0006198782615872438,0.00022545169837191053,4.310555104563157e-05,0.00013427862470877106
2019-06-09,"[0.4865501699656128, 0.5134498300343872]",0.00036373549811783367,0.00018555284429875785,0.00017818265381907582,0.0002933513325822714,0.00011136055307518812,0.00020235594282872978
2019-06-10,"[0.4941400885528518, 0.5058599114471481]",9.835977263590438e-05,0.0003117465037492466,-0.0002133867311133422,5.508532133571143e-05,0.00022010742580011382,0.00013759637356791264
2019-06-11,"[0.46418927028768403, 0.5358107297123159]",0.0002741395777611116,0.00033716475594129696,-6.302517818018537e-05,0.00013451286888613176,0.0002515868906118461,0.00019304987974898892
2019-06-12,"[0.46303508970697826, 0.5369649102930217]",0.0002542025672437147,0.0007758775737347513,-0.0005216750064910366,0.00019828461566482683,0.0003404983991820876,0.0002693915074234572
2019-06-13,"[0.49263186604325987, 0.5073681339567402]",0.00028178357885412806,9.463092542132672e-05,0.00018715265343280136,0.00019892051031665102,7.933942796336236e-05,0.00013912996914000668
2019-06-14,"[0.4989622022058395, 0.5010377977941605]",0.0004240045576829091,0.0001251428816901619,0.0002988616759927472,0.0002861356921924983,0.0001072848085108826,0.00019671025035169045
2019-06-15,"[0.5128553902811087, 0.48714460971889123]",0.0005144370514648297,0.0006120168456854497,-9.757979422062002e-05,0.0005165394633632463,0.0004368214206941084,0.0004766804420286774
