,change_point,resonance,novelty,transience,happiness,trust,expectation,surprised,anger,contempt,grief,fear,date,epidemiological,other,policy,danish,international,new_cases,new_cases_MA7,n_all_tweets,n_keyword_tweets,proportion_keyword_tweets
311,0,-0.0006692965469427604,0.0003736352146027757,0.001042931761545536,963434226343809.0,1.1970135668899192e+16,2.942323973896617e+16,1.0674003949854024e+16,7210625965996909.0,232607934054611.0,4.206658938691395e+16,3597810407006698.0,2019-11-08,0,0,0,0,0,,,23292,133,0.005710115060965138
312,0,0.00034744283163701516,0.001734031862063613,0.0013865890304265976,1.117667424699494e+16,1.228815612382234e+16,2590715644869355.0,1.1750508191395552e+16,7650438576135889.0,2.3764180628393744e+16,4072102844943611.0,3.369257901331971e+16,2019-11-09,0,0,0,0,0,,,21547,85,0.003944864714345384
313,0,-0.0008231802008309058,0.0012441449278606453,0.002067325128691551,1.049327950788158e+16,1.2315574778931176e+16,2569877354863514.0,1.1378089196462898e+16,7568208381391771.0,2.346890811226451e+16,5231449442522106.0,3.825947712418301e+16,2019-11-10,0,0,0,0,0,,,26010,92,0.0035371011149557857
314,0,0.0010054572912696967,0.0013138376281644046,0.00030838033689470823,901221081721279.0,1.0913410975128304e+16,2.7294998026056056e+16,1074686537702329.0,771227793130675.0,2594767864192657.0,4020513225424397.0,4.330090801421239e+16,2019-11-11,0,0,0,0,0,,,25330,105,0.0041452822739834186
315,0,0.0011695882797872624,0.001441345751863463,0.0002717574720762007,8287401421856182.0,1.0952010411405928e+16,2.7638650402082276e+16,1.1304343265607396e+16,7430888465871566.0,2.6069865195602344e+16,3.815644302863137e+16,4.477362961811895e+16,2019-11-12,0,0,0,0,0,,,25741,203,0.00788625150538052
316,0,0.0002147716034293948,0.0010577137260680027,0.0008429421226386081,8240337489674704.0,1116447311489596.0,2.7186775754238284e+16,1.118824686307674e+16,724427880265901.0,2.7041788931282696e+16,3400511347991975.0,4509872949691224.0,2019-11-13,0,0,0,0,0,,,25423,128,0.0050348109979152745
317,0,-0.0008366393413598812,0.0004920919442291827,0.001328731285589064,9000944753314412.0,1178453015046071.0,2.8586442984331868e+16,1.0834061661677226e+16,7582465689514403.0,2.428246180164068e+16,3422771276388943.0,4.483670930368181e+16,2019-11-14,0,0,0,0,0,,,25721,167,0.006492749115508728
318,0,-0.0003159227623021713,0.0003765608022887439,0.0006924835645909153,9465579668977008.0,1.1113206832556906e+16,2.6735291444154076e+16,1.1202480778699388e+16,7494068855811839.0,2.5543343559444004e+16,3956819300837026.0,4465996288300571.0,2019-11-15,0,0,0,0,0,,,26403,159,0.006022042949664811
319,0,5.454163682707151e-06,0.001512905486651922,0.0015074513229692149,9595001940993788.0,1.2726654697204968e+16,2.3514280861801244e+16,1152093361801242.0,7715523097826087.0,2709495826863354.0,3.95928280279503e+16,3849951475155279.0,2019-11-16,0,0,0,0,0,,,20608,128,0.006211180124223602
320,0,-0.0005670828072697584,0.000907956161385629,0.0014750389686553876,1.0343362786659176e+16,1.1146182133918992e+16,2466770008682772.0,1.1437024362837736e+16,8530241585372082.0,2.5574687164819444e+16,4222069564329128.0,4.058378875325604e+16,2019-11-17,0,0,0,0,0,,,19579,84,0.0042903110475509465
321,0,0.001041119874913319,0.0013079260867453323,0.00026680621183201365,9058973318079492.0,1.142492895892534e+16,2856754253238366.0,1.1685717976159722e+16,7072602133077463.0,2399288851164335.0,4273111414547736.0,3.901442964165774e+16,2019-11-18,0,0,0,0,0,,,27097,152,0.005609477063881611
322,0,0.0009323779874901301,0.0011308982152084786,0.0001985202277183484,8702903498146312.0,1.1319531622802188e+16,2867243328561465.0,1.1047193774547588e+16,735062217817421.0,249736592886246.0,3.995620893440517e+16,3.9160408178247624e+16,2019-11-19,0,0,0,0,0,,,27243,192,0.007047681973350953
323,0,-0.00014365596186350477,0.0006749529880724018,0.0008186089499359067,92549177877429.0,1.1741614349775782e+16,288514798206278.0,1.0853053064275034e+16,6936752615844544.0,2.4260713751868464e+16,3.785553064275037e+16,4291614349775784.0,2019-11-20,0,0,0,0,0,,,26760,134,0.00500747384155456
324,0,-0.0008949816416520645,0.000258977763427947,0.0011539594050800116,8616195499563616.0,1.1602720752855458e+16,2.8399829241452584e+16,1.0721955754563044e+16,7480704284142221.0,2559670246271772.0,3628573596933935.0,3929791674572155.0,2019-11-21,0,0,0,0,0,,,26353,164,0.006223200394641976
325,0,-0.0009920350621991513,0.00031706150513053597,0.0013090965673296874,9934840481724064.0,1.1335782801605744e+16,2853724910204944.0,1.1212271286710332e+16,7482615677160363.0,2.3779712655820828e+16,3664758081555038.0,4.0304669342911464e+16,2019-11-22,0,0,0,0,0,,,23665,109,0.004605958166068033
326,0,0.0005566000086975443,0.0017465626910406287,0.0011899626823430845,9848320688378976.0,1.1230995558845298e+16,2.3988536269430052e+16,1.1909409696521096e+16,8205292376017764.0,2.6777858993338264e+16,4187412102146558.0,3830435788304959.0,2019-11-23,0,0,0,0,0,,,21616,112,0.0051813471502590676
327,0,-0.00035934800772785964,0.0011838876670660007,0.0015432356747938606,9032525672089536.0,1.1766724356755508e+16,2.411054190223453e+16,1.1909280412291836e+16,7904795969385793.0,2.6933933310257296e+16,4576308603515249.0,3.744898273143341e+16,2019-11-24,0,0,0,0,0,,,26001,123,0.004730587285104419
328,0,0.000924459703158242,0.0010473959437958258,0.00012293624063758365,8702417877640736.0,1.1564554076606828e+16,2805217568282655.0,1.1358468677494198e+16,7189880734318395.0,2.5129971099442344e+16,3.712529002320186e+16,4.266792852200106e+16,2019-11-25,0,0,0,0,0,,,24567,145,0.0059022265640900394
329,0,0.0009386858684254732,0.001267606882421797,0.0003289210139963239,854500170203109.0,1.2276292598055902e+16,2836183289836983.0,1.1665429857407616e+16,6826491168349785.0,2.4723106017625476e+16,3532353719883505.0,4.0469911872612424e+16,2019-11-26,0,0,0,0,0,,,26439,183,0.006921593101100647
330,0,0.0002572096814600295,0.0006204353157261741,0.0003632256342661445,9060961299347220.0,1.179929670500466e+16,28492267640659.0,1.1161447000310848e+16,7067916537146408.0,2429904414050357.0,403029219769972.0,4066358408455083.0,2019-11-27,0,0,0,0,0,,,25736,162,0.006294684488654025
331,0,-0.0006686314049068528,0.00012414693379372374,0.0007927783387005763,9054034389001646.0,1.1911480871596522e+16,2860250832918469.0,1.0815586106536972e+16,7318148048864549.0,2.4536185041933136e+16,374879944855053.0,3991012139547351.0,2019-11-28,0,0,0,0,0,,,26113,185,0.00708459388044269
332,0,-0.0002757711931306945,0.0003534301775981364,0.0006292013707288309,1.0158090737997034e+16,1.2140131341849196e+16,2819950746806551.0,1.0692776198294156e+16,7274392343731229.0,2377041604933328.0,3903519801385495.0,3837660673527409.0,2019-11-29,0,0,0,0,0,,,24973,129,0.005165578825131142
333,0,-0.0003523119619315162,0.0006908956728706741,0.0010432076348021902,1082909118899779.0,1.1734253604967412e+16,2642792117822138.0,1.1838061271616974e+16,767787242777236.0,2.3856735259403704e+16,4.044398829989224e+16,3570154461948991.0,2019-11-30,0,0,0,0,0,,,19487,95,0.004875044901729358
334,0,-0.0010487132603679355,0.000783622280953786,0.0018323355413217214,1.0864284588096176e+16,1143364998029168.0,2.5446180528182892e+16,1165143870713441.0,7547221127315727.0,2.459488372093023e+16,4732968072526606.0,3.707528577059518e+16,2019-12-01,0,0,0,0,0,,,25370,114,0.0044934962554197865
335,0,0.0011630827139496207,0.0014586901839795234,0.00029560747002990283,8880672145582623.0,1.2372725271499852e+16,2981781992955679.0,1.1712056061050776e+16,6450653067214558.0,2.3319404901673028e+16,3479692544760787.0,3943131787496331.0,2019-12-02,0,0,0,0,0,,,27256,154,0.005650132081009686
336,0,0.0009260683121195195,0.0011917539191563873,0.0002656856070368677,84794315337862.0,1.2257951376474792e+16,2.9081744726492664e+16,1.1510922416875222e+16,6596950303897031.0,2.4569949946371104e+16,3.5575795495173396e+16,3.922363246335358e+16,2019-12-03,0,0,0,0,0,,,27970,146,0.005219878441186986
337,0,0.000344970088544203,0.0006188981927986003,0.0002739281042543972,9191126676005602.0,1.1845019011406844e+16,2869864318591155.0,1.0813452071242744e+16,7182701620972583.0,2444505903542125.0,381528116870122.0,3986095657394436.0,2019-12-04,0,0,0,0,0,,,24985,133,0.00532319391634981
338,0,-0.0005586655664102369,0.00023139262024398234,0.0007900581866542193,908132174992243.0,1.2503800806701828e+16,2.8626904281725096e+16,1.0627404591995034e+16,7004626900403349.0,2.4058214396524976e+16,3.8609564070741544e+16,4214318957493018.0,2019-12-05,0,0,0,0,0,,,25784,144,0.005584858827179647
339,0,-0.0007412259754707688,0.00017508126868738522,0.0009163072441581543,9504746568514684.0,1.2013304194463612e+16,2.9021976842266696e+16,1096817345295606.0,7268744728165018.0,2.3724189095928224e+16,3552714515757994.0,3922877846790889.0,2019-12-06,0,0,0,0,0,,,26082,212,0.00812821102676175
340,0,1.9086165834130472e-05,0.0006306065193436673,0.0006115203535095367,1.0345290304128136e+16,1.2724325483840216e+16,2.698997521212699e+16,1.171852893507484e+16,7093188101820955.0,2295845171131662.0,4292673276766135.0,3.855758413576128e+16,2019-12-07,0,0,0,0,0,,,20978,140,0.006673658118028411
341,0,-7.916325222670278e-05,0.0014563108530603085,0.0015354741052870113,1.0307586012408348e+16,1282876077673032.0,2.436486987349931e+16,1.1018813955362178e+16,7301732334219643.0,2.507802352751591e+16,5103271291596164.0,3.975562001450326e+16,2019-12-08,0,0,0,0,0,,,24822,100,0.004028684231729917
342,0,0.00022578599294571826,0.0006096800437218362,0.00038389405077611787,9222256662104500.0,1.23867361726109e+16,2821172208356815.0,1.1216174221077204e+16,6845676676596087.0,2.3943659930762416e+16,4.06912889461396e+16,4082034457773126.0,2019-12-09,0,0,0,0,0,,,24842,129,0.005192818613638193
343,0,0.0004916158016403877,0.0007811513504588503,0.0002895355488184625,881558628749513.0,1228105570705103.0,2.7790276587456176e+16,1.119024542267238e+16,7718523568367744.0,2.4228426178418384e+16,3757849629918192.0,41941059602649.0,2019-12-10,0,0,0,0,0,,,25670,147,0.005726529022204908
344,0,5.720012373208011e-05,0.0009032527667441443,0.0008460526430120642,8122242849024436.0,1.2006770221632884e+16,2.7168872892593292e+16,1.1254002652017428e+16,7652271263496872.0,2.581682136768327e+16,3600079560522826.0,435610153438151.0,2019-12-11,0,0,0,0,0,,,26395,143,0.0054176927448380385
345,0,-0.0008764375843257523,0.0002786626965442523,0.0011551002808700044,8441341433263871.0,1.1732500971285272e+16,2.8121269381556176e+16,1.1385314166637232e+16,6963769293257513.0,2.481864514533959e+16,3770349309504468.0,4743019107830325.0,2019-12-12,0,0,0,0,0,,,28313,166,0.005863031116448275
346,0,-2.786491320180958e-05,0.0005434333986951528,0.0005712983118969624,9888586298717016.0,1.1633841684822076e+16,2775010489792624.0,1.1007088679093032e+16,6945618494311304.0,2.4773610102477204e+16,4053445493423707.0,3.9256071976115544e+16,2019-12-13,0,0,0,0,0,,,24786,128,0.0051642055999354475
347,0,0.0001357528827001474,0.0012912306498223285,0.0011554777671221813,1.0780995359747078e+16,1.2118984243536788e+16,2.5124787109275404e+16,1140570088215797.0,7928662485339859.0,2.410278415175157e+16,4459160675131304.0,4057610524705522.0,2019-12-14,0,0,0,0,0,,,19611,107,0.005456121564428127
348,0,-0.0005005139267866279,0.0007794708349623477,0.0012799847617489756,1.0129684142237356e+16,1276710051494141.0,2645970076633013.0,1113869358958764.0,7015395531768236.0,2.3418951465758424e+16,5024417143088838.0,4.0240197867250536e+16,2019-12-15,0,0,0,0,0,,,24663,86,0.0034870048250415604
349,0,0.00020682469893832257,0.0008419610103234046,0.000635136311385082,8569005368071939.0,1.2917389817759084e+16,2.7749693985707936e+16,1.1024221287653432e+16,674227784046227.0,2497198345129415.0,4238656956269018.0,3.763216740178479e+16,2019-12-16,0,0,0,0,0,,,29247,130,0.0044449003316579475
350,0,0.0006511258259147393,0.0011844625663222758,0.0005333367404075365,8469494451294697.0,1.2246003170688742e+16,2.7477449357054784e+16,1.1263910516117666e+16,7149388761669896.0,2634327637836886.0,3.710843755504667e+16,3.3170442134930416e+16,2019-12-17,0,0,0,0,0,,,28385,115,0.004051435617403558
351,0,6.185813597308017e-05,0.0008327881581397452,0.0007709300221666653,8687847765458132.0,1.1545803006598188e+16,2626370314944561.0,1.1115890075505068e+16,7293599074892863.0,2732151214203115.0,3904713965036392.0,38440140126522.0,2019-12-18,0,0,0,0,0,,,29402,196,0.006666213182776682
352,0,-0.001030334912554488,0.00045837586077355255,0.0014887107733280404,8527490795916043.0,1.1755152389266328e+16,2630608797965613.0,1.1025232474285496e+16,7743568527726116.0,2739783277033438.0,3403522222643944.0,3817607317721182.0,2019-12-19,0,0,0,0,0,,,26347,181,0.006869852355106843
353,0,-6.509476181832947e-05,0.0011570356981594832,0.0012221304599778127,1.0661108896683674e+16,1.1741892538265304e+16,2808852439413265.0,1.0728946109693876e+16,7283215082908162.0,2421494339923469.0,3579635682397959.0,3678985969387755.0,2019-12-20,0,0,0,0,0,,,25088,161,0.006417410714285714
354,0,-0.006015842725058357,0.0008764327381720103,0.006892275463230367,1.11294340737822e+16,1.2008220460030536e+16,2.5477993399990144e+16,1.1096222233167512e+16,7385726247352607.0,2550885583411318.0,3793267004876126.0,3577722504063439.0,2019-12-21,0,0,0,0,0,,,20303,74,0.003644781559375462
355,0,-0.007779685983440691,0.0014277362362167467,0.009207422219657436,1168853773789396.0,1.1824090692331036e+16,2356143408332249.0,1.0494515975202668e+16,7918537304374214.0,2.697900463866129e+16,4.2461698530368056e+16,3266055403823644.0,2019-12-22,0,0,0,0,0,,,23067,72,0.003121342177136169
356,0,-0.004086104883525552,0.0012154336562933779,0.0053015385398189315,1363405560098119.0,1.2540210774961386e+16,2546041609884619.0,1.0223117107295356e+16,7126033433269736.0,2.3774307259016984e+16,3915576451349141.0,3305351140183519.0,2019-12-23,0,0,0,0,0,,,22014,85,0.0038611792495684564
357,0,0.0004242556846129029,0.01697400624703791,0.016549750562425008,2417920040168204.0,1.2430276784033136e+16,2.5828475491119064e+16,897616895750957.0,6282859474047572.0,1.5841442289587648e+16,3791420322600891.0,2.6478440971568444e+16,2019-12-24,0,0,0,0,0,,,15933,34,0.002133935856398669
358,0,-0.003574190825627701,0.00499581246700629,0.008570003292633991,1.7191066764883142e+16,1.2314993638250852e+16,2.4621509408692156e+16,1.0899732136878052e+16,7406830509609588.0,1.8989948436349024e+16,5408384115716868.0,3.1442442911672136e+16,2019-12-25,0,0,0,0,0,,,14933,35,0.002343802317016005
359,0,0.005746495554003378,0.007363990243243966,0.0016174946892405868,1.154645660765524e+16,1.2658432136863188e+16,2.518643278653023e+16,1.1278252395647228e+16,7813042065941203.0,2328058578311948.0,4296074928265929.0,3920919278869579.0,2019-12-26,0,0,0,0,0,,,18471,76,0.004114557955714363
360,0,0.0129049894700368,0.013492081501708813,0.0005870920316720117,9420459443151452.0,1.1703525558141536e+16,2.3370588742349796e+16,1.1144078096715798e+16,8203163520386172.0,2775742608395828.0,4.102521334367726e+16,4276493405740884.0,2019-12-27,0,0,0,0,0,,,23202,73,0.0031462804930609428
361,0,-0.002412694935773637,0.004029214243662563,0.0064419091794362,9453514239140856.0,1.2054185444433788e+16,2.2805475117460924e+16,1.1908663342602356e+16,8588253907373668.0,2697616741777735.0,4296720682711668.0,3.894457762009779e+16,2019-12-28,0,0,0,0,0,,,20858,118,0.0056573017547224096
362,0,-0.006207083825978324,0.000509954722571295,0.0067170385485496205,9566930171277996.0,1.2123158655276466e+16,2.3246317310552932e+16,1.1613196480938412e+16,857876237834162.0,2.6523158655276464e+16,4.320311105444345e+16,4007586382761698.0,2019-12-29,0,0,0,0,0,,,23529,76,0.003230056525989205
363,0,-0.0028087064355289443,0.001234840376150137,0.004043546811679081,1.0707361909358136e+16,1.3608590356688452e+16,2478967665511341.0,1.0693265476242704e+16,8236892905716665.0,2408686877550125.0,3781656648971175.0,4.073509410784013e+16,2019-12-30,0,0,0,0,0,,,22793,117,0.005133154915982977
364,0,0.0016097538096780384,0.015087954416349345,0.013478200606671304,1753997819925877.0,1.6723941574013516e+16,2774908654894266.0,8788776978417265.0,6019904076738609.0,1.7094462611728796e+16,3193599302376281.0,286646173969915.0,2019-12-31,0,0,0,0,0,,,22935,67,0.002921299324177022
365,0,0.0007206944156228031,0.0033479370737871,0.002627242658164297,1.2311075406083548e+16,1348281023022406.0,2.4932680371527932e+16,1123480653255271.0,7625056125368665.0,2244911299907558.0,4174569705506889.0,3769093630320905.0,2020-01-01,0,0,0,0,0,,,22717,57,0.002509134128626139
366,0,0.006431902103925619,0.006670726143363538,0.00023882403943791949,8620913088463528.0,1.2280108639420588e+16,2643243231591654.0,1.0920938954992238e+16,7501534747370235.0,2.6043093636833936e+16,3818710122434902.0,436011812381445.0,2020-01-02,0,0,0,0,0,,,23196,70,0.003017761683048801
367,0,0.006189499538177914,0.006688535995877755,0.0004990364576998415,8893001130736537.0,1158387725659921.0,2.5873240534955356e+16,1158275821733536.0,7344071431356493.0,2633441338168207.0,3.783346980153623e+16,4.583261200140366e+16,2020-01-03,0,0,0,0,0,,,25647,136,0.005302764455881779
368,0,0.000421207768787847,0.0010780863865412146,0.0006568786177533676,8807306067194486.0,1.2987151823440128e+16,2.4952356729704228e+16,1.1866259178734052e+16,718917011937482.0,2632901505517496.0,4086031915330024.0,3761439061410346.0,2020-01-04,0,0,0,0,0,,,24377,116,0.004758583911063707
369,0,-0.0004080062699601277,0.00019749621681302055,0.0006055024867731482,882490913701293.0,1.2469203786662156e+16,2543441805426422.0,1131359563857662.0,7624904910827486.0,2.5815243850900176e+16,4.2917842954948856e+16,4203457019694024.0,2020-01-05,0,0,0,0,0,,,23662,113,0.004775589552869579
370,0,0.0003593792768675669,0.0007678934337718753,0.0004085141569043084,8915164685329582.0,1.2237594273296688e+16,2.8009250500660444e+16,116962674165921.0,7344735608675274.0,2355351740593975.0,4.1473773914525544e+16,4.074323575780817e+16,2020-01-06,0,0,0,0,0,,,23469,128,0.0054540031530955725
371,0,0.00019632849664396202,0.0006022267145363272,0.00040589821789236536,8178897211509936.0,1.1663794126371996e+16,2806562592702462.0,1.1570450163156332e+16,703052877484426.0,2537731014535746.0,3.815151290418274e+16,4275237318303174.0,2020-01-07,0,0,0,0,0,,,26968,117,0.0043384752299021065
372,0,-0.00044033112915915556,0.00045098155293965157,0.000891312682098807,8343585753192091.0,1.1756523892052488e+16,2752282035864606.0,1.146106886428748e+16,6824143175467759.0,2.6356152512998264e+16,3542609556820995.0,4171106709581579.0,2020-01-08,1,0,0,0,1,,,28273,177,0.006260389771159764
