,date,emo_prob,novelty,transience,resonance,nsigma,tsigma,rsigma,smoothed_transience,smoothed_novelty,smoothed_resonance
679,2020-11-10,"[0.07028437175077981, 0.09238094857234262, 0.23171370870990962, 0.13916086139326558, 0.0666956130528673, 0.2939439134607694, 0.034942933695912975, 0.07067647764536508]",0.0018345983370580226,0.0009551444976940893,0.0008794538393639336,0.00027130388990585395,8.981348787910248e-05,0.0001805586888924782,0.0010511603576382454,0.001019211801572058,-3.194855606618745e-05
680,2020-11-11,"[0.07736920421273433, 0.1040375387842503, 0.2561269282873748, 0.12770609185858497, 0.06548924966132061, 0.26765214351265126, 0.03369774505091115, 0.06770034523445352]",0.0008615491784256986,0.0009201379957902736,-5.8588817364575256e-05,0.0004152528642774,0.0010260005399833347,0.0007206267021303673,0.0010398011552742337,0.0009778498350624804,-6.195132021175326e-05
681,2020-11-12,"[0.07890520758844066, 0.10964508055356917, 0.2460064779371556, 0.13727968703991922, 0.0621600765574391, 0.26911479409414035, 0.032440079081310726, 0.06422843141378874]",0.0005946683723816997,0.0010179262168852382,-0.0004232578445035384,0.0003246139710759007,0.0005845590191342004,0.0004545864951050506,0.0010173719206976084,0.0009434652023653824,-7.390671833222613e-05
682,2020-11-13,"[0.0827531526275636, 0.10419862675582281, 0.24337737288515904, 0.12734999775613695, 0.06623845532468696, 0.27508466095229545, 0.03456843782255531, 0.06621810348696314]",0.0004053096272624548,0.0009043214743091847,-0.0004990118470467299,0.0003002416489431823,0.00038850797495845496,0.0003443748119508187,0.001002084530197069,0.0009177297021969325,-8.435482800013667e-05
683,2020-11-14,"[0.09267395751774303, 0.11364124971585884, 0.20932041017351552, 0.1347049478443159, 0.070463314222211, 0.2919002348900058, 0.033037430858990226, 0.05404154774833935]",0.0018013847923741503,0.0012937387561895947,0.0005076460361845556,0.00041172102703569436,0.0005910122818391539,0.0005013666544374242,0.0009939389837726154,0.0009006433345571306,-9.329564921548487e-05
684,2020-11-15,"[0.0836127240356083, 0.10474350148367952, 0.2112207715133531, 0.1349881305637982, 0.07186238575667654, 0.29290411869436206, 0.03598687240356082, 0.06449514540059348]",0.0008383272731208848,0.0008948014448466691,-5.647417172578435e-05,0.00029700556426734463,0.00013028973200943854,0.0002136476481383916,0.0009929352814242477,0.000892206099445977,-0.00010072918197827074
685,2020-11-16,"[0.07189401258966475, 0.10408289938724721, 0.24539966957358259, 0.13144417257460736, 0.06627835288704853, 0.2890126942300855, 0.034629399585921324, 0.05703979756153669]",0.0010261351225302644,0.00042969297919226,0.0005964421433380044,0.0004448985721190461,0.00016668877368017718,0.00030579367289961163,0.0009990734231519662,0.0008924179968634719,-0.00010665542628849428
686,2020-11-17,"[0.06959734330454902, 0.09800981283311984, 0.2318959839689294, 0.12562046027351978, 0.07458996818576208, 0.29887511878692724, 0.03504447795727802, 0.06615182002231128]",0.0010354975714870194,0.0005028353367124078,0.0005326622347746116,0.0005836920514307229,9.503786497007218e-05,0.00033936495820039754,0.0010123534089557704,0.0009012790268096148,-0.00011107438214615545
687,2020-11-18,"[0.0715058448459086, 0.10145131617916063, 0.22886343443494014, 0.1256683507255971, 0.07841365133011619, 0.30558039058552994, 0.03421257469382066, 0.05409214125189456]",0.0006127356709317893,0.0006556857297170277,-4.2950058785238654e-05,0.00021144031920147162,0.00015569851057855062,0.00018356941489001114,0.0010327752388356603,0.000918789189284406,-0.00011398604955125432
688,2020-11-19,"[0.07624464039680352, 0.1107741159180674, 0.23913772389087903, 0.12411466887113068, 0.07023385689354275, 0.2855551024157252, 0.03539191696518783, 0.05832914485165794]",0.00041872799822858413,0.000951602866323017,-0.0005328748680944331,0.00015721684852292709,0.0005307433342000794,0.00034398009136150324,0.0010603389127916362,0.0009449484842878454,-0.00011539042850379082
689,2020-11-20,"[0.08419164634527604, 0.10534417140832446, 0.23485445715834008, 0.1260750953542175, 0.07118087079764063, 0.2803852935659351, 0.03351445424039683, 0.06423960482711186]",0.0005730938436056668,0.0013079998777559855,-0.0007349060341503191,0.00025840132752534214,0.00040630002971046505,0.0003323506786179036,0.0010950444308236982,0.0009797569118199332,-0.00011528751900376498
690,2020-11-21,"[0.08306733384548305, 0.10257633453065627, 0.20810539210597345, 0.13191649191287916, 0.0740807881568839, 0.30997765919897013, 0.03677821149014803, 0.053294416876025166]",0.0009275624158712435,0.0021037509685747358,-0.0011761885527034922,0.00025620373007301993,0.0013797865984455234,0.0008179951642592716,0.001136891792931846,0.001023214471880669,-0.00011367732105117683
691,2020-11-22,"[0.07990412517213162, 0.11196531422755301, 0.20094290218931485, 0.12221414173668348, 0.07768170115951863, 0.31547809687269235, 0.04039082363741592, 0.05121062925339773]",0.0012401645523924046,0.0030639550778382434,-0.0018237905254458386,0.0006603734583325978,0.001202456709080594,0.0009314150837065957,0.001200437091261872,0.001083711382567021,-0.00011672570869485094
692,2020-11-23,"[0.08264076416950515, 0.1044722110563395, 0.2581583134110479, 0.12404167812638837, 0.07558537668986817, 0.2659392387923921, 0.03861683627054817, 0.05033331922906043]",0.0020532560553390227,0.00032286204715135155,0.0017303940081876714,0.000840327057699139,9.828471010362692e-06,0.0004250777643547508,0.0012505546136946145,0.001133801768160917,-0.00011675284553369738
693,2020-11-24,"[0.08040030191059841, 0.10878575612833453, 0.2683826829488103, 0.13019894556596973, 0.07033410688536408, 0.2487966384282624, 0.03912851478010093, 0.05375637617159335]",0.0028738008486036714,0.0008279975409916307,0.0020458033076120406,0.001832131073459411,0.0001898549850526532,0.001010993029256032,0.001287244360230073,0.0011734856286623571,-0.00011375873156771624
